朝代,姓名,姓名-简体,登科年份,登科年号,登科年号年份,登科年龄,科考成绩
清,許紹芳,许绍芳,1652,顺治,9,,第3甲第122名
清,許啟源,许启源,1652,顺治,9,,第3甲第63名
清,龔廷歷,龚廷历,1652,顺治,9,,第3甲第56名
清,龔必第,龚必第,1652,顺治,9,,第3甲第54名
清,龔榮遇,龚荣遇,1652,顺治,9,,第3甲第190名
清,謝九官,谢九官,1652,顺治,9,,第3甲第109名
清,鄺奕垣,邝奕垣,1652,顺治,9,,第3甲第259名
清,郭璿,郭璇,1652,顺治,9,,第2甲第68名
清,郭瑄第,郭瑄第,1652,顺治,9,,第3甲第145名
清,郭礎,郭础,1652,顺治,9,,第2甲第47名
清,郭棻,郭棻,1652,顺治,9,,第3甲第105名
清,郭熙,郭熙,1652,顺治,9,,第2甲第7名
清,王彥賓,王彦宾,1652,顺治,9,,第3甲第281名
清,王元衡,王元衡,1652,顺治,9,,第3甲第55名
清,王元士,王元士,1652,顺治,9,,第3甲第242名
清,王元曦,王元曦,1652,顺治,9,,第2甲第20名
清,王震生,王震生,1652,顺治,9,,第2甲第51名
清,王瑞,王瑞,1652,顺治,9,,第2甲第63名
清,王廷璧,王廷璧,1652,顺治,9,,第2甲第33名
清,王延閣,王延阁,1652,顺治,9,,第3甲第202名
清,王建樞,王建枢,1652,顺治,9,,第3甲第159名
清,王羽,王羽,1652,顺治,9,,第3甲第14名
清,王承裘,王承裘,1652,顺治,9,,第3甲第213名
清,王自修,王自修,1652,顺治,9,,第3甲第246名
清,王滙,王汇,1652,顺治,9,,第3甲第287名
清,王禔躬,王禔躬,1652,顺治,9,,第3甲第315名
清,王奪標,王夺标,1652,顺治,9,,第3甲第204名
清,王坤,王坤,1652,顺治,9,,第3甲第170名
清,王勰,王勰,1652,顺治,9,,第3甲第36名
清,王馨穀,王馨谷,1652,顺治,9,,第3甲第85名
清,王國楨,王国桢,1652,顺治,9,,第3甲第89名
清,王毓祥,王毓祥,1652,顺治,9,,第3甲第241名
清,王錫琯,王锡琯,1652,顺治,9,,第3甲第111名
清,賈曾,贾曾,1652,顺治,9,,第3甲第175名
清,夏安運,夏安运,1652,顺治,9,,第3甲第7名
清,夏世安,夏世安,1652,顺治,9,,第2甲第55名
清,于鴻漸,于鸿渐,1652,顺治,9,,第3甲第200名
清,于鵬翀,于鹏翀,1652,顺治,9,,第3甲第276名
清,雷振聲,雷振声,1652,顺治,9,,第3甲第28名
清,張應桂,张应桂,1652,顺治,9,,第2甲第69名
清,張文韜,张文韬,1652,顺治,9,,第3甲第286名
清,張正志,张正志,1652,顺治,9,,第3甲第23名
清,張晉,张晋,1652,顺治,9,,第3甲第188名
清,張可前,张可前,1652,顺治,9,,第3甲第74名
清,張蜚聲,张蜚声,1652,顺治,9,,第3甲第27名
清,張瑞徵,张瑞征,1652,顺治,9,,第3甲第4名
清,張現龍,张现龙,1652,顺治,9,,第3甲第304名
清,張翼,张翼,1652,顺治,9,,第3甲第205名
清,張翼舒,张翼舒,1652,顺治,9,,第3甲第64名
清,張我樸,张我朴,1652,顺治,9,,第2甲第65名
清,張先基,张先基,1652,顺治,9,,第3甲第193名
清,張偀,张偀,1652,顺治,9,,第3甲第280名
清,張永祺,张永祺,1652,顺治,9,,第1甲第2名
清,張定憲,张定宪,1652,顺治,9,,第3甲第164名
清,張溍,张溍,1652,顺治,9,,第2甲第21名
清,張涵,张涵,1652,顺治,9,,第3甲第270名
清,張灝,张灏,1652,顺治,9,,第3甲第103名
清,張鴻基,张鸿基,1652,顺治,9,,第3甲第262名
清,張迎禊,张迎禊,1652,顺治,9,,第3甲第59名
清,張希顏,张希颜,1652,顺治,9,,第3甲第141名
清,張志尹,张志尹,1652,顺治,9,,第3甲第310名
清,張標,张标,1652,顺治,9,,第2甲第31名
清,張標,张标,1652,顺治,9,,第3甲第20名
清,張基,张基,1652,顺治,9,,第3甲第144名
清,張茁,张茁,1652,顺治,9,,第2甲第35名
清,張好奇,张好奇,1652,顺治,9,,第3甲第265名
清,張?,张?,1652,顺治,9,,第3甲第172名
清,張輔,张辅,1652,顺治,9,,第3甲第76名
清,張星瑞,张星瑞,1652,顺治,9,,第3甲第48名
清,張國杞,张国杞,1652,顺治,9,,第3甲第126名
清,張暥,张暥,1652,顺治,9,,第3甲第127名
清,張吟,张吟,1652,顺治,9,,第3甲第75名
清,張厥修,张厥修,1652,顺治,9,,第3甲第313名
清,張居昌,张居昌,1652,顺治,9,,第2甲第29名
清,張巳,张巳,1652,顺治,9,,第3甲第252名
清,張愈大,张愈大,1652,顺治,9,,第3甲第289名
清,張含輝,张含辉,1652,顺治,9,,第3甲第107名
清,孫仁溶,孙仁溶,1652,顺治,9,,第3甲第57名
清,孫魯,孙鲁,1652,顺治,9,,第3甲第82名
清,孫啟後,孙启后,1652,顺治,9,,第3甲第106名
清,孫如林,孙如林,1652,顺治,9,,第3甲第149名
清,孫如周,孙如周,1652,顺治,9,,第3甲第152名
清,孫期昌,孙期昌,1652,顺治,9,,第2甲第71名
清,孫養翼,孙养翼,1652,顺治,9,,第2甲第46名
清,孫錫霖,孙锡霖,1652,顺治,9,,第3甲第79名
清,毛炳,毛炳,1652,顺治,9,,第3甲第166名
清,盧高,卢高,1652,顺治,9,,第3甲第305名
清,孟嵃,孟嵃,1652,顺治,9,,第3甲第299名
清,邢士標,邢士标,1652,顺治,9,,第3甲第227名
清,尹從王,尹从王,1652,顺治,9,,第3甲第66名
清,尹惟日,尹惟日,1652,顺治,9,,第3甲第254名
清,習全史,习全史,1652,顺治,9,,第3甲第101名
清,邵伯胤,邵伯胤,1652,顺治,9,,第3甲第217名
清,邵光胤,邵光胤,1652,顺治,9,,第3甲第134名
清,邵燈,邵灯,1652,顺治,9,,第2甲第76名
清,耿應張,耿应张,1652,顺治,9,,第3甲第22名
清,耿拱極,耿拱极,1652,顺治,9,,第2甲第26名
清,盧鑄鼎,卢铸鼎,1652,顺治,9,,第3甲第114名
清,何雲扶,何云扶,1652,顺治,9,,第3甲第228名
清,何綋度,何𫟄度,1652,顺治,9,,第3甲第123名
清,何如龍,何如龙,1652,顺治,9,,第3甲第225名
清,衛王佐,卫王佐,1652,顺治,9,,第3甲第272名
清,熊儕鶴,熊侪鹤,1652,顺治,9,,第3甲第142名
清,師佐,师佐,1652,顺治,9,,第3甲第16名
清,崔誼之,崔谊之,1652,顺治,9,,第3甲第140名
清,崔之瑛,崔之瑛,1652,顺治,9,,第3甲第157名
清,傅世舟,傅世舟,1652,顺治,9,,第2甲第73名
清,傅感丁,傅感丁,1652,顺治,9,,第3甲第45名
清,牛君藩,牛君藩,1652,顺治,9,,第3甲第191名
清,朱龍光,朱龙光,1652,顺治,9,,第3甲第125名
清,朱綬,朱绶,1652,顺治,9,,第3甲第150名
清,朱之焜,朱之焜,1652,顺治,9,,第3甲第131名
清,吳之珍,吴之珍,1652,顺治,9,,第3甲第306名
清,吳浤,吴浤,1652,顺治,9,,第3甲第67名
清,白乃貞,白乃贞,1652,顺治,9,,第3甲第206名
清,魏樨,魏樨,1652,顺治,9,,第3甲第136名
清,魏邦哲,魏邦哲,1652,顺治,9,,第3甲第15名
清,魏開禧,魏开禧,1652,顺治,9,,第3甲第163名
清,吳亮中,吴亮中,1652,顺治,9,,第2甲第14名
清,吳玄石,吴玄石,1652,顺治,9,,第3甲第62名
清,吳龍章,吴龙章,1652,顺治,9,,第3甲第208名
清,吳晉剡,吴晋剡,1652,顺治,9,,第3甲第119名
清,吳璞,吴璞,1652,顺治,9,,第3甲第268名
清,吳弘安,吴弘安,1652,顺治,9,,第3甲第297名
清,吳琪滋,吴琪滋,1652,顺治,9,,第3甲第42名
清,吳國縉,吴国缙,1652,顺治,9,,第3甲第249名
清,吳誾,吴訚,1652,顺治,9,,第3甲第10名
清,吳愈聖,吴愈圣,1652,顺治,9,,第2甲第41名
清,程邑,程邑,1652,顺治,9,,第3甲第33名
清,倪祥爌,倪祥爌,1652,顺治,9,,第3甲第245名
清,解幾貞,解几贞,1652,顺治,9,,第2甲第52名
清,詹惟聖,詹惟圣,1652,顺治,9,,第3甲第139名
清,鄒白淑,邹白淑,1652,顺治,9,,第3甲第296名
清,鄒忠倚,邹忠倚,1652,顺治,9,,第1甲第1名
清,紀振邊,纪振边,1652,顺治,9,,第2甲第34名
清,仵魁,仵魁,1652,顺治,9,,第2甲第54名
清,徐謂弟,徐谓弟,1652,顺治,9,,第3甲第298名
清,徐元吉,徐元吉,1652,顺治,9,,第3甲第117名
清,徐珏,徐珏,1652,顺治,9,,第3甲第267名
清,宋士顯,宋士显,1652,顺治,9,,第3甲第154名
清,徐上扶,徐上扶,1652,顺治,9,,第3甲第9名
清,徐經,徐经,1652,顺治,9,,第3甲第34名
清,徐來清,徐来清,1652,顺治,9,,第3甲第6名
清,徐昇,徐升,1652,顺治,9,,第3甲第160名
清,徐騰,徐腾,1652,顺治,9,,第3甲第210名
清,徐騰暉,徐腾晖,1652,顺治,9,,第3甲第60名
清,竇可權,窦可权,1652,顺治,9,,第3甲第110名
清,宋之儒,宋之儒,1652,顺治,9,,第3甲第96名
清,汪可準,汪可准,1652,顺治,9,,第3甲第5名
清,汪宗魯,汪宗鲁,1652,顺治,9,,第3甲第258名
清,汪煉南,汪炼南,1652,顺治,9,,第2甲第13名
清,馮源,冯源,1652,顺治,9,,第3甲第203名
清,馮標,冯标,1652,顺治,9,,第3甲第3名
清,潘颺言,潘飏言,1652,顺治,9,,第3甲第309名
清,梁奇,梁奇,1652,顺治,9,,第3甲第218名
清,沈一澄,沈一澄,1652,顺治,9,,第3甲第84名
清,沈貞亨,沈贞亨,1652,顺治,9,,第3甲第68名
清,沈志彬,沈志彬,1652,顺治,9,,第3甲第87名
清,洪譽,洪誉,1652,顺治,9,,第3甲第238名
清,溫如玉,温如玉,1652,顺治,9,,第3甲第285名
清,湯衍中,汤衍中,1652,顺治,9,,第2甲第66名
清,祝文震,祝文震,1652,顺治,9,,第2甲第53名
清,祖述堯,祖述尧,1652,顺治,9,,第3甲第61名
清,祖澤闊,祖泽阔,1652,顺治,9,,第2甲第42名
清,郎廷弼,郎廷弼,1652,顺治,9,,第2甲第50名
清,查培繼,查培继,1652,顺治,9,,第3甲第185名
清,李文熙,李文熙,1652,顺治,9,,第2甲第61名
清,李文煌,李文煌,1652,顺治,9,,第2甲第24名
清,李正蔚,李正蔚,1652,顺治,9,,第3甲第290名
清,李元烇,李元烇,1652,顺治,9,,第3甲第279名
清,李廷榘,李廷矩,1652,顺治,9,,第3甲第100名
清,李盈公,李盈公,1652,顺治,9,,第2甲第40名
清,李上林,李上林,1652,顺治,9,,第3甲第52名
清,李上林,李上林,1652,顺治,9,,第3甲第234名
清,李何煒,李何炜,1652,顺治,9,,第3甲第248名
清,李鼎玉,李鼎玉,1652,顺治,9,,第2甲第75名
清,李暎曇,李暎昙,1652,顺治,9,,第3甲第219名
清,李禧熊,李禧熊,1652,顺治,9,,第2甲第60名
清,李渙,李涣,1652,顺治,9,,第3甲第31名
清,李士模,李士模,1652,顺治,9,,第3甲第231名
清,李奇生,李奇生,1652,顺治,9,,第3甲第194名
清,李蔭澄,李荫澄,1652,顺治,9,,第3甲第274名
清,李英,李英,1652,顺治,9,,第3甲第301名
清,李其蔚,李其蔚,1652,顺治,9,,第3甲第112名
清,李振鄴,李振邺,1652,顺治,9,,第2甲第64名
清,李昌祚,李昌祚,1652,顺治,9,,第3甲第240名
清,李煊,李煊,1652,顺治,9,,第3甲第146名
清,李愫,李愫,1652,顺治,9,,第2甲第1名
清,韋一鶴,韦一鹤,1652,顺治,9,,第3甲第189名
清,索景藻,索景藻,1652,顺治,9,,第3甲第255名
清,彭聖培,彭圣培,1652,顺治,9,,第3甲第162名
清,彭翮,彭翮,1652,顺治,9,,第3甲第51名
清,荊彥,荆彦,1652,顺治,9,,第3甲第216名
清,荊之茂,荆之茂,1652,顺治,9,,第3甲第264名
清,戴應昌,戴应昌,1652,顺治,9,,第3甲第247名
清,戴治盛,戴治盛,1652,顺治,9,,第3甲第192名
清,戴祚昇,戴祚升,1652,顺治,9,,第3甲第180名
清,戴旭華,戴旭华,1652,顺治,9,,第3甲第212名
清,戴塤,戴埙,1652,顺治,9,,第3甲第269名
清,萬物育,万物育,1652,顺治,9,,第3甲第195名
清,范乃蕃,范乃蕃,1652,顺治,9,,第3甲第284名
清,范顯祖,范显祖,1652,顺治,9,,第3甲第169名
清,堵洪微,堵洪微,1652,顺治,9,,第3甲第236名
清,莊鏻,庄鏻,1652,顺治,9,,第2甲第12名
清,蕭震,萧震,1652,顺治,9,,第3甲第71名
清,蕭綦隆,萧綦隆,1652,顺治,9,,第3甲第155名
清,蕭恆,萧恒,1652,顺治,9,,第3甲第232名
清,藺挺達,蔺挺达,1652,顺治,9,,第2甲第56名
清,蘇汝霖,苏汝霖,1652,顺治,9,,第3甲第78名
清,蘇祖蔭,苏祖荫,1652,顺治,9,,第2甲第27名
清,艾秀,艾秀,1652,顺治,9,,第2甲第77名
清,韓庭芑,韩庭芑,1652,顺治,9,,第3甲第308名
清,韓望,韩望,1652,顺治,9,,第3甲第129名
清,韓魏,韩魏,1652,顺治,9,,第3甲第13名
清,韓錫祚,韩锡祚,1652,顺治,9,,第3甲第256名
清,葛維屏,葛维屏,1652,顺治,9,,第3甲第182名
清,薛澐,薛沄,1652,顺治,9,,第3甲第58名
清,黃雲蒸,黄云蒸,1652,顺治,9,,第3甲第18名
清,黃秉坤,黄秉坤,1652,顺治,9,,第3甲第300名
清,黃樞臣,黄枢臣,1652,顺治,9,,第3甲第173名
清,黃中瑄,黄中瑄,1652,顺治,9,,第3甲第251名
清,黃中實,黄中实,1652,顺治,9,,第3甲第132名
清,黃居中,黄居中,1652,顺治,9,,第3甲第137名
清,黃鈊,黄鈊,1652,顺治,9,,第2甲第3名
清,蔡元禧,蔡元禧,1652,顺治,9,,第2甲第72名
清,蔡而烷,蔡而烷,1652,顺治,9,,第3甲第80名
清,蔡嘉楨,蔡嘉桢,1652,顺治,9,,第3甲第174名
清,葉正華,叶正华,1652,顺治,9,,第3甲第104名
清,葉先登,叶先登,1652,顺治,9,,第3甲第99名
清,葉矯然,叶矫然,1652,顺治,9,,第3甲第257名
清,林正芳,林正芳,1652,顺治,9,,第2甲第22名
清,賀寬,贺宽,1652,顺治,9,,第3甲第93名
清,楊于先,杨于先,1652,顺治,9,,第3甲第39名
清,楊西狩,杨西狩,1652,顺治,9,,第2甲第36名
清,楊紹先,杨绍先,1652,顺治,9,,第2甲第38名
清,楊永寧,杨永宁,1652,顺治,9,,第3甲第176名
清,楊兆魯,杨兆鲁,1652,顺治,9,,第2甲第17名
清,楊演,杨演,1652,顺治,9,,第3甲第135名
清,楊士烒,杨士烒,1652,顺治,9,,第3甲第25名
清,楊夢鯉,杨梦鲤,1652,顺治,9,,第3甲第215名
清,郝惟訓,郝惟训,1652,顺治,9,,第3甲第35名
清,胡文學,胡文学,1652,顺治,9,,第3甲第65名
清,胡獻瑤,胡献瑶,1652,顺治,9,,第3甲第221名
清,胡躍龍,胡跃龙,1652,顺治,9,,第3甲第260名
清,胡尚衡,胡尚衡,1652,顺治,9,,第2甲第30名
清,狄宗哲,狄宗哲,1652,顺治,9,,第3甲第102名
清,趙雲龍,赵云龙,1652,顺治,9,,第3甲第178名
清,趙延宅,赵延宅,1652,顺治,9,,第2甲第59名
清,趙琛,赵琛,1652,顺治,9,,第3甲第278名
清,趙㟶,赵㟶,1652,顺治,9,,第3甲第214名
清,趙獻論,赵献论,1652,顺治,9,,第3甲第209名
清,趙忠柟,赵忠柟,1652,顺治,9,,第3甲第211名
清,趙曰冕,赵曰冕,1652,顺治,9,,第3甲第43名
清,趙鶚薦,赵鹗荐,1652,顺治,9,,第3甲第266名
清,趙介,赵介,1652,顺治,9,,第3甲第183名
清,史承謨,史承谟,1652,顺治,9,,第3甲第29名
清,史泰,史泰,1652,顺治,9,,第3甲第186名
清,婁聚玄,娄聚玄,1652,顺治,9,,第3甲第179名
清,秦樂德,秦乐德,1652,顺治,9,,第3甲第196名
清,束存敬,束存敬,1652,顺治,9,,第3甲第97名
清,戎上德,戎上德,1652,顺治,9,,第2甲第67名
清,曹爾堪,曹尔堪,1652,顺治,9,,第2甲第15名
清,曹同統,曹同统,1652,顺治,9,,第3甲第116名
清,費達,费达,1652,顺治,9,,第2甲第28名
清,易象兌,易象兑,1652,顺治,9,,第3甲第294名
清,田緒宗,田绪宗,1652,顺治,9,,第3甲第233名
清,呂應鐘,吕应钟,1652,顺治,9,,第2甲第44名
清,呂奏韶,吕奏韶,1652,顺治,9,,第3甲第198名
清,羅漢章,罗汉章,1652,顺治,9,,第3甲第128名
清,劉廷獻,刘廷献,1652,顺治,9,,第2甲第37名
清,羅光眾,罗光众,1652,顺治,9,,第3甲第5名
清,嚴自泰,严自泰,1652,顺治,9,,第3甲第12名
清,單國玉,单国玉,1652,顺治,9,,第3甲第199名
清,路遴,路遴,1652,顺治,9,,第2甲第43名
清,馬雲龍,马云龙,1652,顺治,9,,第2甲第39名
清,馬如龍,马如龙,1652,顺治,9,,第3甲第295名
清,劉翊聖,刘翊圣,1652,顺治,9,,第3甲第73名
清,劉繼祜,刘继祜,1652,顺治,9,,第3甲第253名
清,劉名世,刘名世,1652,顺治,9,,第3甲第261名
清,劉之宗,刘之宗,1652,顺治,9,,第3甲第314名
清,劉之驥,刘之骥,1652,顺治,9,,第3甲第143名
清,劉源澄,刘源澄,1652,顺治,9,,第3甲第271名
清,劉必暢,刘必畅,1652,顺治,9,,第3甲第220名
清,劉必顯,刘必显,1652,顺治,9,,第3甲第8名
清,劉澤溥,刘泽溥,1652,顺治,9,,第3甲第17名
清,劉渾孫,刘浑孙,1652,顺治,9,,第3甲第115名
清,劉祚長,刘祚长,1652,顺治,9,,第3甲第197名
清,劉大謨,刘大谟,1652,顺治,9,,第3甲第11名
清,劉士龍,刘士龙,1652,顺治,9,,第3甲第91名
清,劉執中,刘执中,1652,顺治,9,,第3甲第113名
清,劉景榮,刘景荣,1652,顺治,9,,第3甲第121名
清,劉臨孫,刘临孙,1652,顺治,9,,第3甲第283名
清,劉毓桂,刘毓桂,1652,顺治,9,,第3甲第50名
清,岳鍾淑,岳钟淑,1652,顺治,9,,第3甲第168名
清,陸之淶,陆之涞,1652,顺治,9,,第2甲第263名
清,陸壽名,陆寿名,1652,顺治,9,,第3甲第187名
清,陸鳴時,陆鸣时,1652,顺治,9,,第3甲第148名
清,陸騰鳳,陆腾凤,1652,顺治,9,,第3甲第311名
清,陸光旭,陆光旭,1652,顺治,9,,第3甲第138名
清,陳一黌,陈一黉,1652,顺治,9,,第3甲第229名
清,陳璜,陈璜,1652,顺治,9,,第3甲第288名
清,陳子達,陈子达,1652,顺治,9,,第3甲第19名
清,陳維國,陈维国,1652,顺治,9,,第3甲第177名
清,陳彩,陈彩,1652,顺治,9,,第2甲第57名
清,陳永命,陈永命,1652,顺治,9,,第3甲第201名
清,陳適度,陈适度,1652,顺治,9,,第3甲第44名
清,陳治官,陈治官,1652,顺治,9,,第3甲第239名
清,陳有虞,陈有虞,1652,顺治,9,,第3甲第165名
清,陳世第,陈世第,1652,顺治,9,,第3甲第226名
清,陳其美,陈其美,1652,顺治,9,,第3甲第98名
清,陳朝暉,陈朝晖,1652,顺治,9,,第3甲第282名
清,陳焯,陈焯,1652,顺治,9,,第2甲第2名
清,周奕封,周奕封,1652,顺治,9,,第3甲第275名
清,周龍甲,周龙甲,1652,顺治,9,,第3甲第40名
清,周而淳,周而淳,1652,顺治,9,,第2甲第49名
清,周霖,周霖,1652,顺治,9,,第3甲第303名
清,周季琬,周季琬,1652,顺治,9,,第3甲第147名
清,周允欽,周允钦,1652,顺治,9,,第3甲第2名
清,周仲球,周仲球,1652,顺治,9,,第3甲第24名
清,周起岐,周起岐,1652,顺治,9,,第2甲第48名
清,周明新,周明新,1652,顺治,9,,第3甲第47名
清,閻天祐,阎天祐,1652,顺治,9,,第3甲第81名
清,閻玫,阎玫,1652,顺治,9,,第3甲第83名
清,閻允穀,阎允谷,1652,顺治,9,,第3甲第26名
清,閻宗尼,阎宗尼,1652,顺治,9,,第3甲第291名
清,閻毓偉,阎毓伟,1652,顺治,9,,第3甲第53名
清,歐陽璧,欧阳璧,1652,顺治,9,,第3甲第293名
清,金鏡,金镜,1652,顺治,9,,第2甲第62名
清,俞崇修,俞崇修,1652,顺治,9,,第3甲第302名
清,俞遜,俞逊,1652,顺治,9,,第3甲第292名
清,羊琦,羊琦,1652,顺治,9,,第3甲第223名
清,余崛起,余崛起,1652,顺治,9,,第3甲第277名
清,余明彝,余明彝,1652,顺治,9,,第3甲第222名
清,余恂,余恂,1652,顺治,9,,第3甲第118名
清,鍾琇,钟琇,1652,顺治,9,,第3甲第70名
清,錢天心,钱天心,1652,顺治,9,,第3甲第130名
清,錢受祺,钱受祺,1652,顺治,9,,第2甲第4名
清,錢捷,钱捷,1652,顺治,9,,第3甲第86名
清,錢開宗,钱开宗,1652,顺治,9,,第3甲第124名
清,鄭羽侯,郑羽侯,1652,顺治,9,,第3甲第171名
清,鄭蘊弘,郑蕴弘,1652,顺治,9,,第3甲第88名
清,鄭明良,郑明良,1652,顺治,9,,第3甲第273名
清,鄭興曲,郑兴曲,1652,顺治,9,,第3甲第120名
清,鄭欽陛,郑钦陛,1652,顺治,9,,第3甲第49名
清,尚九遷,尚九迁,1652,顺治,9,,第3甲第156名
清,常大忠,常大忠,1652,顺治,9,,第3甲第243名
清,唐賡堯,唐赓尧,1652,顺治,9,,第2甲第9名
清,唐德亮,唐德亮,1652,顺治,9,,第2甲第16名
未详,紀世勳,纪世勋,1652,未详,,,
清,高坪,高坪,1652,顺治,9,,第3甲第38名
清,高燻,高熏,1652,顺治,9,,第3甲第250名
清,(納喇)折庫納,(纳喇)折库纳,1652,顺治,9,,1甲2名進士
清,何如璋,何如璋,1650,顺治,7,,第2甲第27名
清,施閏章,施闰章,1649,顺治,6,,第2甲第26名
清,季開生,季开生,1649,顺治,6,,
清,陸振芬,陆振芬,1649,顺治,6,,第3甲第19名
清,成性,成性,1649,顺治,6,,
清,姚延著,姚延著,1649,顺治,6,,
清,胡亶,胡亶,1649,顺治,6,,
清,任克溥,任克溥,1649,顺治,6,,第3甲第54名
清,郝浴,郝浴,1649,顺治,6,,
清,吳正治,吴正治,1649,顺治,6,,第2甲第42名
清,張一震,张一震,1649,顺治,6,,三甲二二二名
清,胡明垣,胡明垣,1649,顺治,6,,三甲一八四名
清,王功成,王功成,1649,顺治,6,,
清,李本晟,李本晟,1649,顺治,6,,
清,劉國欽,刘国钦,1649,顺治,6,,二甲三十六名
清,劉嗣美,刘嗣美,1649,顺治,6,,三甲二三九名
清,劉源清,刘源清,1649,顺治,6,,三甲二六二名
清,劉漢卿,刘汉卿,1649,顺治,6,,三甲一七九名
清,郭一鶚,郭一鹗,1649,顺治,6,,
清,王廣心,王广心,1649,顺治,6,,
清,陳天清,陈天清,1649,顺治,6,,
清,翁祖望,翁祖望,1649,顺治,6,,
清,高光夔,高光夔,1649,顺治,6,,
清,周體觀,周体观,1649,顺治,6,,
清,諸豫,诸豫,1649,顺治,6,,第2甲第72名
清,成肇毅,成肇毅,1649,顺治,6,,
清,易道沛,易道沛,1649,顺治,6,,
清,盧運昌,卢运昌,1649,顺治,6,,三甲二七五名
清,林雲京,林云京,1649,顺治,6,,
清,蕭維楧,萧维楧,1649,顺治,6,,三甲二八六名
清,金漢鼎,金汉鼎,1649,顺治,6,,
清,楊旬瑛,杨旬瑛,1649,顺治,6,,
